id,article,highlights
9ac06e25a44c5a91a73273d3215ef629c618e0d1,"By . Daily Mail Reporter . PUBLISHED: . 12:49 EST, 2 October 2013 . | . UPDATED: . 15:54 EST, 2 October 2013 . A driver lost control of his Cadillac this morning, hurtling across two lawns, ripping down a stop sign and careening into a family's home - before finally coming to a stop in their living room. Around $175,000 of damage was inflicted upon the home when the allegedly drunk driver smashed into the home in the Southside of Indianapolis at 3.55am on Wednesday. Miraculously no one inside the home was hurt - and the homeowners' two daughters, aged four and six, even slept through the crash. Their mother, Danielle Freeman, 26, told Fox59 it was extremely lucky the crash occurred when it did as, just hours earlier, she had hosted a Girl Scouts meeting in the living room. Damage: A car, driven by an allegedy drunk driver, lost control and crashed through the living room and dining room of an Indianapolis home at 3.55am on Wednesday. No one was hurt in the crash . Wiped out: Authorities guessed that the damage to the property totaled around $175,000 . She added that her partner, Michael Martin, was working the night shift and would have arrived home at 7am, when he enjoys to wind down by watching television in the room. 'The whole house shook,' she said. Freeman ran to the living room - fearing there was a fire as the fire alarms were sounding - and saw the car, but could not reach the two people inside because of the debris. The crash destroyed the family's living room and kitchen and caused part of the roof to collapse, Indianapolis Fire Department spokeswoman Lt. Bonnie Hensley told the Indianapolis Star. 'The family was just lucky it happened in that part of the house,' Hensley said. Oops: Police believe the driver, who was traveling with a passenger, could have been drinking . Clean up: The car was removed and thankfully the owners have homeowners insurance . Fire crews worked to remove the debris and placed temporary support beams in the house while pulling th","Miraculously no one was hurt in the early-morning crash in Indianapolis .
The homeowner had held Girl Scouts meeting there just hours earlier .
Police believe driver had been drinking and are carrying out tests ."
367e8a2cdf9a7f6ac8552e2a5a3ec31a462ada64,"By . Tara Brady . PUBLISHED: . 00:21 EST, 3 March 2014 . | . UPDATED: . 03:59 EST, 3 March 2014 . Focusing on sporting success is a waste of time because 'very, very few children' are going to make it, an academic has said. Ellis Cashmore, a professor of culture, media and sport at Staffordshire University, says there is little proof that the Olympic Games create any kind of meaningful sporting legacy. And he believes it is high time parents realised children are more likely to make the finals of shows like The X Factor and Britain’s Got Talent than become sporting heroes of any sort. Winter Olympic Team GB's winners David Murdoch, Lizzy Yarnold, Jenny Jones and Eve Muirhead pose with their medals . 'We shouldn’t be trying to channel all of our energy into this pursuit of excellence in sports when very, very few children are going to succeed at any kind of level at all,' he said. 'My answer to parents who tell me their child might become a leading footballer or athlete is that they are putting them at risk of serious injury or closer to the world of performance-enhancing drugs. 'I ask them: ""Are you happy about that?"" and they say: ""It won’t happen to my child"". 'To which I reply: ""But it goes with the territory"". The cheats are very often those at the top. Ellis Cashmore says there is little proof that the Olympic Games create any kind of meaningful sporting legacy . 'Do we want to churn out one-dimensional characters who leave no stone unturned in pursuit of excellence?' Prof Cashmore is also concerned that the behaviour of elite sportsmen is filtering down to grass roots. 'Schools are now trying to apply an industrial model instead of encouraging children to enjoy sport without being competitive,' he said. 'At football matches, parents treat their children like interns in a concentration camp. 'I feel like saying to them: ""Your son is trying to enjoy himself, by the way!"".' Prof Cashmore, who has written books about David Beckham and Mike Tyson, reveals he once f","Ellis Cashmore is a professor at Staffordshire University .
He says there is little proof the Olympic Games create a sporting legacy .
The academic said sport for school children should be fun not competitive ."
f16506c3363be6669ddb41dc40d0cfc676a0b3b6,"If right-wingers catch the wave of an election blowout on Tuesday, four GOP candidates could tilt the scales of diversity in their favor – including one openly gay man whose campaign has been forced to deny that he has exposed himself to staffers and masturbated in public places. Two Republicans aim to join South Carolina Sen. Tim Scott as the only blacks from their party in Congress. Mia Love, a Haitian-American former mayor of Saratoga Springs, Utah, failed in her first attempt to win a congressional seat in 2012, losing to a Democratic incumbent by just 768 votes out of more than 245 cast. This time she's fighting to win an open seat, and polls are tilted in her favor. In Texas, former CIA undercover operative Will Hurd is in a pitched battle against first-term Democrat Pete Gallego in an expansive majority-Hispanic district that winds 830 miles from San Antonio to El Paso. The last black U.S. House Republican was retired U.S. Army Lt. Col. Allen West, who won in the 2010 tea party landslide but was defeated two years later. CARL'S JR?: Republican House candidate Carl DeMaio is struggling in a toss-up race because of allegations that he exposed his genitals to staffers and was caught masturbating in his office and in a public restroom . LOVE, UTAH STYLE: Front-runner Mia Love aims to bring diversity to the House GOP . HISTORY: Joseph Rainey (left) was a civil rights activist and the first African-American to serve in the U.S. House, in 1870.  Clergyman Hiram Revels (right) was the first black American to be elected to the US Senate . Democrats have long-enjoyed the perception among African-Americans that they should be the default recipient of blacks' votes – largely, conservatives say, because the Great Society programs inaugurated by Democratic President Lyndon Johnson, and enlarged under Bill Clinton and Barack Obama, benefit blacks through a massive government welfare system. But while today's black civil rights leaders cite a history of racism and discrimina","Mia Love, a conservative Haitian-American, tries a second time in a tight Utah US House race .
Will Hurd, a former undercover CIA agent, is in a tight race with a one-term Texas Democrat .
Two openly gay GOPers are running for Congress in Massachusetts and California .
One has been dogged by allegations that he exposed himself and masturbated in front of aides – charges that his campaign denies .
There are seven openly gay members of Congress – all Democrats ."
4e5ef9b65230a3a90340b47d1ec70bb69ae14c26,"By . Daily Mail Reporter . UPDATED: . 07:24 EST, 16 November 2011 . We may love our avocados ripe and creamy but, as fans know only too well, picking out a good one is very much a hit-and-miss affair. Its thick dark skin means it’s anyone’s guess if the fruit will be too hard, brown, or soft. Now a supermarket giant has come up with a solution to banish the guesswork: a ready-peeled avocado in its own see-through vacuum-packed pouch. Convenience food: Shoppers will be able to see straight away whether the fruit is good to buy . The technology – developed by Morrisons just in time for Christmas prawn cocktails – peels, de-stones and packs the fruit so shoppers can see its insides before buying. The egg-shaped Haas variety is picked in Peru and immediately peeled before being vacuum packed. From the end of the month the chain will start selling avocados for a hefty £5 as part of a cocktail kit consisting of four perfectly ripe halves and a pot of prawns. Neil Nugent, Morrisons chef and head of innovation, said: ‘The technology uses non-thermal food processing to improve the shelf-life. Shoppers can now guarantee they will only serve a perfectly ripe avocado.’ Cashing in for Christmas? Supermarket giant Morrisons is planning on putting the product on sale in the time for the festive period .",Morrisons to sell ready-peeled fruits in their own see-through pouch .
f2f99b4b281a2774439bc63cbdf4fc3b9ae04d12,"Action hero Mark Wahlberg isn’t taking any chances. With terror threats heating up worldwide, and today being the 13th anniversary of 9/11, the actor made a last minute decision to cancel plans for him and his entourage to fly from Boston to LA on a commercial flight. On September 11th, 2001, the 43-year-old Transformers star was actually booked on the doomed American Airlines Flight 11 that left Boston’s Logan Airport and flew into the North Tower of the World Trade Center killing all 92 passengers on board. Scroll down for video . Fate:  Mark Wahlberg made a last-minute decision to cancel plans for him and his entourage to fly from Boston to LA on a commercial flight . Horror: 'If I was on the plane with my kids, it wouldn't have went down like it did,’ Wahlberg said at the time. ‘There would have been a lot of blood in that first class cabin . But a few days earlier he changed his plans and flew to Toronto when a friend asked him to view his film at the Toronto Film Festival, sparing his life. At the time Wahlberg was criticized for claiming that, had he been on board, things may have played out much differently. ‘If I was on the plane with my kids, it wouldn’t have went down like it did,’ he said at the time. ‘There would have been a lot of blood in that first class cabin and then me saying, okay we’re going to land somewhere safely, don’t worry.’ He later issued an apology. ‘To speculate about such a situation is ridiculous to begin with, and to suggest I would have done anything differently than the passengers on that plane was irresponsible. I deeply apologize to the families of the victims that my answer came off as offensive; it was certainly not my attention.’ Bi-coastal: Wahlberg, his co-stars and his crew have been filming Ted 2 in Boston when the director decided to move the shoot to LA . Wahlberg, his co-stars and his crew have been filming Ted 2 in Boston and although they were scheduled to continue shooting on the East Coast for another month before ","Transformers star Mark Wahlberg was supposed to be on the flight that crashed into the North Tower of the World Trade Center on September 11 .
At the last minute he decided to fly from Boston to Toronto instead of LA .
But he bragged that if he had been on the plane he would have saved the day .
He later apologized to the families of the passengers for his 'offensive' remarks ."
3bcf3500b8f7ace6b26e0c543ab3eb60fd42e403,"Children's play is at risk from adults whio 'over-supervise' and 'over-schedule' a reports says . Children's play is under threat from adults who ‘over-supervise’ and ‘over-schedule’, a report says. It says youngsters cannot develop normally and are ‘play deprived’ because of our risk-averse, regimented lifestyles. This means many lack vital skills such as resourcefulness, independence or self-regulation. The research, discussed on EU ‘play day’ at the European Parliament yesterday, is the work of Dr David Whitebread, a senior lecturer in psychology of education at Cambridge University. He consulted researchers from across Europe and found children’s leisure time is cut down by too much school work, safety fears, and lack of understanding of the impact of free play. His report, The Importance of Play, warns ‘play provision is under threat in Europe’ and adult intervention is often ‘counter-productive’. It says the UK in particular is ‘quite risk-averse’, with children ‘heavily supervised’ and forced to play indoors or in a garden or specially designed soft play area. This compares with the more rural Scandinavian countries where children play independently in natural surroundings. Just a generation ago, British children did the same, it adds. Children have ‘increasingly limited opportunities for the free play and association with their peers which were so commonly available . . . to their parents and grandparents,’ the report says. Life in big cities adds to the problem, making children ‘much more heavily scheduled’. Living in big cities means children's lives are more 'heavily scheduled' and parents are reluctant to let them out to play . Poor children in cities can suffer from . ‘stressed parenting’ and lack of access to the outdoors, while wealthier . families may be overly cautious about dangers. The report states: ‘Children brought up in relatively affluent households may be over-scheduled and over-supervised as a consequence of perceptions of urban environment","Adults are 'over-supervising' and 'over-scheduling' children .
Cambridge lecturer says a lack of play stops normal development ."
abab2afb7c859e78b13bebfa45cc70853c04182f,"Cairo (CNN) -- Violence marked the beginning of a two-day referendum as Egyptians went to the polls Tuesday for the second time in 13 months to reshape their country's future. In all, 11 people died Tuesday in events relating to the referendum, Ahmed El Ansary, head of the emergency unit at the ministry of health, told CNN. Two died of natural causes, while nine deaths ""are suspected to be criminal,"" he said. Clashes were reported in several provinces. At least four were killed in Sohag and one in Beni Seouif in clashes between supporters of the Muslim Brotherhood and security. Violations reported by rights groups monitoring the vote ranged between campaigning for ""yes"" votes inside or near polling stations and preventing Christian voters from reaching polling stations in parts of Upper Egypt, which has a history of sectarian strife and is known for the strong presence of Islamist groups. But Hisham Mukhtar, the executive director of the Higher Education Commission, told state-run Masriya TV, ""so far, there haven't been any reports of fraudulent activities and the referendum is being conducted in a very calm and fair atmosphere."" On Monday, Mukhtar told Al-Ahram that the nearly 53 million eligible voters were divided among more than 30,000 committees and would be supervised by more than 13,000 judges. The violence began even before polls opened at 9 a.m., when a bomb exploded near a Cairo courthouse. No one was hurt, security officials said. Despite the explosion, Egyptians waited in long lines to cast their ballots. ""This will not scare us,"" said Mohamed Moharram, a teacher who lives near the court. ""In half an hour, I will go to my poll station and cast my ballot."" Opinion: Egypt mess? Blame U.S. Marred by violence . Tuesday's deaths were but the latest twist in three years of political upheaval marked by two presidential departures and hundreds of deaths. Tuesday's referendum -- the first national vote since the ouster of the democratically elected President Moha","Eleven deaths reported on election day in Egypt, 2 attributed to natural causes .
Egyptians are voting on a draft constitution that would ban religious parties .
The constitution would also put more power in the hands of the military .
Hundreds have died amid political turmoil in Egypt over the past three years ."
6072d32d4876bd7168633d2785a5dbbd28a100c4,"Joan Cartwright said she now fears for her life after learning the murderer is due to be released . The widow subjected to a vile hate campaign at the hands of triple  killer Harry Roberts last night told how she was ‘terrified’ that he was to be released next week. Joan Cartwright, 71, said nobody had told her about the release of the career criminal – who has threatened to kill her and her husband – and she learned about it only because the story was published in the newspapers. She said the decision had left her in fear for her life, and she attacked the Parole Board for their decision, saying Roberts is a ‘sick man’ incapable of remorse. ‘I’m absolutely terrified at the thought of Harry Roberts being released,’ said Mrs Cartwright, who runs a sanctuary for around 100 animals. ‘I’m frightened he will send someone to kill me.’ She added: ‘He shouldn’t be afforded any human rights for what he’s done. What about the human rights of the police officers and people he has killed?’ Five years ago Roberts’s bid to be released from jail was rejected after it emerged he had terrorised Mrs Cartwright and her family after she complained about his behaviour while working on day release in her animal sanctuary in the East Midlands. Their evidence meant the Parole Board deemed him too dangerous to be back on the streets. Mrs Cartwright told how she and her late husband, Peter, who died of a heart attack eight years ago aged 68, had been forced to give evidence by the police and prison authorities. Despite being assured that they would be protected, documents detailing their statements were leaked to Roberts and sent to him in his prison cell. It was this blunder by the authorities that allowed him to carry out his campaign of harassment which has made their lives a misery. Under the noses of prison guards, he rang her from jail up to five times a week. And there was a series of sickening attacks on her animals. Mrs Cartwright broke down in tears as she recounted how one of her ","Harry Roberts worked at Joan Cartwright's animal sanctuary on day release .
The criminal was serving jail sentence for killing three people in 1966 .
He threatened the 71-year-old and her animals, many of which were killed .
Roberts is due to be released from prison imminently at the age of 78 ."
eba998178fbe1faedd796ef3912ee7bdd547526f,"The story of two British soldiers gunned down by German snipers on December 25, 1914 during the famous Christmas Day truce has been revealed for the first time since the exchange 100 years ago. While gestures of goodwill spread along the Western Front, the festivities stopped half-a-mile short of where Private Percy Huggins and Sergeant Tom Gregory were on duty in  Rue De Bois, France. The historic ceasefire, which saw men from both sides exchange seasonal greetings and play games of football during the First World War, was shattered by the sound of a sniper's rifle. Private Percy Huggins, left, and Sergeant Tom Gregory, right, were both killed on Christmas Day by German snipers - the same day the famous 'Christmas truce' was declared along the Western Front . Pte Huggins, 23, from the Hertfordshire regiment's D Company, was on sentry duty at a forward listening post just 20 yards from the enemy when he was killed with a single bullet to the head. The shooting enraged his platoon Sergeant Gregory, who demanded he take his place and immediately set about scanning the frost-covered ground before taking the sniper out with a shot. Then as the experienced soldier continued scouring enemy lines he spotted another sniper - but the German marksmen had seen Sgt Gregory, 36, first and in a split-section action shot him dead. The two British men were among the 149 Commonwealth servicemen who lost their lives on December 25, 1914, although many of those died of previously-inflicted wounds. Their story has remained untold, overshadowed by tales of the peaceful Christmas morning shared from both sides of the trenches which has now been retold in a Christmas advert by Sainsburys this year. But their plight has now come to light after the family of Pte Huggins released his letters from the trenches to the Herts at War project, an exhibition to mark the centenary of the outbreak of war. This is the last letter Private Percy Huggins sent to his mother Agnes from the trenches in Dece","Ceasefire stopped short of where soldiers from Hertfordshire were on duty .
Private Percy Huggins and Sergeant Tom Gregory were shot on Christmas .
Their story has remained untold until family released letters from trenches .
They were two of the 149 Commonwealth soldiers to die on Christmas Day ."
0acdee8234a995a65e4c250534843f9e8ccde20d,"Sinkholes are swallowing Corvettes now. Last year it was houses in Florida, and on Wednesday nature gobbled up some of the coolest and fastest cars to come off the assembly line. Eight valuable 'vettes at Bowling Green, Kentucky's National Corvette Museum fell victim to a 40-foot-wide, 20-foot-deep sinkhole that opened up in the facility's yellow Sky Dome wing. The museum unofficially estimates it caused millions of dollars in damage. Motion detectors alerted security that something was amiss shortly after 5:30 a.m., said museum spokeswoman Katie Frassinelli. An employee who first walked into the room ""has been in shock all day,"" she said. ""When you go in there, it's unreal,"" said Frassinelli. ""The hole is so big, it makes the Corvettes look like little Matchbox cars."" The news triggered a collective worldwide gasp from the Corvette Nation. ""I was shocked,"" said Frazer Bharucha, 47, a Corvette owner since age 17. ""We're talking about iconic cars that have been around for years."" Using remote-controlled drones, geologists and engineers from nearby Western Kentucky University have already explored the sinkhole and determined that the Sky Dome suffered no structural damage, Frassinelli said. ""There's a cave down there,"" she said, adding that the museum is only a short drive away from Mammoth Cave National Park. The damaged portion of the museum will be closed indefinitely, but the rest of the facility will be open as usual on Thursday, she said. The painful losses have been tallied: Of the eight cars that fell, six were donated to the museum by Corvette enthusiasts, and two are owned by the car's maker, General Motors. Here's the museum's list of cars that went down the hole: . -- a 1962 ""Black Corvette""-- a 1984 PPG pace car-- a 2009 ZR1 ""Blue Devil""-- the 1992 white ""1 Millionth Corvette""-- a 1993 ruby red ""40th Anniversary Corvette""-- a 2001 Mallett Hammer Z06 Corvette-- the 2009 white ""1.5 Millionth Corvette""-- a 1993 ZR-1 Spyder . The total value of the damaged ca","40-foot wide sinkhole creates ""millions"" in damages at National Corvette Museum .
""There's a cave down there,"" says museum spokeswoman .
Engineers say Sky Dome suffered no structural damage .
The cost of the damaged cars is ""substantial,"" a museum director says ."
